2023-02-04 11:04:47,172 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:04:47,172 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:04:47,173 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:04:47,189 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:04:47,190 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:04:47,190 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:04:47,191 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:04:47,193 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:04:47,193 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:04:47,194 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\media\table\Predictions_3_017fbbaba0fb6984ce8b.table.json
2023-02-04 11:04:47,194 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\media\table
2023-02-04 11:04:47,195 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:04:47,196 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: log_artifact
2023-02-04 11:04:47,349 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:04:47,529 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:04:47,717 INFO    Thread-23 :18492 [upload_job.py:push():143] Uploaded file C:\Users\Abhinav\AppData\Local\Temp\tmp3q_f1lucwandb\9xl4fgtu-media/table/Predictions_0_efbfa372db9be4c32a55.table.json
2023-02-04 11:04:48,189 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:48,189 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:04:48,315 INFO    Thread-25 :18492 [upload_job.py:push():101] Uploaded file C:\Users\Abhinav\AppData\Local\wandb\wandb\artifacts\staging\tmpn_26rpxn
